0.9825,0.0001029,0.000004,0.0000114,0.0000014,0.0000008,0.0000006,0.0000004,0.0000007,0.326962
0.985,0.0000942,0.0000046,0.0000094,0.0000014,0.000001,0.0000006,0.0000004,0.0000007,0.31708
0.9875,0.0001047,0.0000053,0.0000078,0.0000013,0.0000014,0.0000006,0.0000006,0.0000007,0.305806
0.99,0.0001152,0.0000049,0.0000063,0.0000012,0.0000015,0.0000005,0.0000004,0.0000004,0.29492
0.9925,0.0000995,0.0000046,0.0000056,0.0000011,0.0000016,0.0000005,0.0000005,0.0000006,0.282203
0.995,0.0000839,0.0000042,0.0000053,0.0000013,0.0000018,0.0000005,0.0000005,0.0000007,0.271439
0.9975,0.0000845,0.0000035,0.0000053,0.0000013,0.0000018,0.0000006,0.0000005,0.0000006,0.260807
1,0.0000853,0.0000032,0.0000052,0.0000011,0.0000015,0.0000005,0.0000005,0.0000003,0.250912
1.0025,0.0000776,0.0000026,0.0000054,0.0000013,0.0000014,0.0000006,0.0000004,0.0000005,0.243373
1.005,0.0000701,0.0000024,0.0000053,0.0000014,0.0000012,0.0000005,0.0000004,0.0000005,0.235734
1.0075,0.0000707,0.0000023,0.0000048,0.0000016,0.000001,0.0000005,0.0000004,0.0000005,0.227658
1.01,0.0000711,0.0000024,0.0000038,0.0000016,0.0000005,0.0000002,0.0000004,0.0000003,0.217559
1.0125,0.0000657,0.0000023,0.0000032,0.000002,0.0000004,0.0000006,0.0000004,0.0000004,0.208722
1.015,0.00006,0.0000026,0.0000027,0.0000019,0.0000005,0.0000005,0.0000004,0.0000004,0.198576
1.0175,0.0000621,0.000003,0.0000022,0.0000018,0.0000004,0.0000004,0.0000004,0.0000003,0.188152
1.02,0.0000642,0.0000031,0.000002,0.0000019,0.0000004,0.0000004,0.0000003,0.0000002,0.178705
1.0225,0.0000557,0.0000037,0.0000021,0.0000019,0.0000005,0.0000004,0.0000003,0.0000005,0.168441
1.025,0.0000473,0.0000037,0.0000022,0.0000017,0.0000004,0.0000003,0.0000002,0.0000003,0.159032
1.0275,0.0000433,0.0000037,0.0000024,0.0000016,0.0000003,0.0000003,0.0000002,0.0000003,0.148125
1.03,0.0000392,0.0000038,0.0000029,0.0000017,0.0000003,0.0000004,0.0000002,0.0000003,0.13777
1.0325,0.0000361,0.0000034,0.0000029,0.0000014,0.0000004,0.0000005,0.0000002,0.0000004,0.124557
1.035,0.0000329,0.0000031,0.0000028,0.0000013,0.0000004,0.0000005,0.0000002,0.0000003,0.109612
1.0375,0.0000341,0.0000027,0.0000025,0.0000013,0.0000004,0.0000006,0.0000002,0.0000003,0.0917406
1.04,0.0000352,0.0000025,0.0000021,0.0000012,0.0000003,0.0000006,0.0000002,0.0000002,0.0715068
1.0425,0.0000314,0.0000021,0.0000019,0.0000013,0.0000004,0.0000008,0.0000001,0.0000002,0.0503125
1.045,0.0000276,0.0000019,0.0000015,0.0000013,0.0000003,0.0000007,0.0000001,0.0000002,0.0328064
1.0475,0.0000255,0.0000016,0.0000014,0.0000015,0.0000003,0.0000006,0.0000001,0.0000002,0.0198817
1.05,0.0000234,0.0000015,0.0000014,0.0000017,0.0000002,0.0000005,0.0000001,0.0000001,0.0097957
1.0525,0.0000211,0.0000015,0.0000018,0.0000019,0.0000002,0.0000003,0.0000002,0.0000002,0.0047076
1.055,0.0000188,0.0000015,0.0000022,0.0000023,0.0000002,0.0000003,0.0000002,0.0000002,0.0021849
1.0575,0.000018,0.0000017,0.0000027,0.000003,0.0000001,0.0000002,0.0000001,0.0000001,0.0010292
1.06,0.0000171,0.0000019,0.000003,0.0000038,0.0000001,0.0000001,0.0000002,0.0000001,0.0005237
1.0625,0.0000151,0.0000025,0.0000032,0.0000052,0.0000001,0.0000002,0.0000002,0.0000001,0.0002985
1.065,0.0000131,0.0000029,0.000003,0.0000072,0.0000001,0.0000001,0.0000002,0.0000001,0.0002
1.0675,0.0000121,0.0000034,0.0000027,0.0000097,0.0000001,0.0000001,0.0000002,0.0000001,0.000146
1.07,0.0000111,0.0000041,0.0000025,0.0000132,0.0000001,0.0000002,0.0000002,0.0000001,0.0001143
1.0725,0.00001,0.0000043,0.0000021,0.000017,0.0000001,0.0000002,0.0000001,0.0000001,0.000102
1.075,0.0000088,0.0000046,0.0000018,0.0000211,0.0000001,0.0000002,0.0000001,0.0000001,0.0000801
1.0775,0.0000088,0.0000048,0.0000021,0.0000255,0.0000001,0.0000002,0.0000001,0.0000001,0.0000766
1.08,0.0000087,0.0000047,0.0000027,0.00003,0.0000001,0.0000002,0.0000001,0.0000001,0.0000801
1.0825,0.000008,0.000005,0.0000038,0.0000351,0.0000002,0.0000002,0.0000001,0.0000001,0.0000645
1.085,0.0000072,0.000005,0.0000047,0.0000407,0.0000002,0.0000002,0.0000001,0.0000001,0.0000701
1.0875,0.0000071,0.0000056,0.0000056,0.0000474,0.0000003,0.0000002,0,0.0000001,0.0000646
1.09,0.0000069,0.0000058,0.0000063,0.0000551,0.0000003,0.0000001,0.0000001,0.0000001,0.0000538
1.0925,0.0000067,0.0000063,0.0000059,0.0000653,0.0000004,0.0000001,0.0000001,0.0000001,0.0000298
1.095,0.0000064,0.0000068,0.0000051,0.0000811,0.0000005,0.0000001,0.0000001,0.0000001,0.00003
1.0975,0.0000064,0.0000078,0.0000043,0.0001055,0.0000005,0.0000001,0.0000003,0,0.0000277
1.1,0.0000063,0.0000081,0.0000033,0.0001401,0.0000006,0.0000001,0.0000005,0.0000001,0.0000007
